cluster_id,cluster_name,cluster_size,cluster_description,cluster_keywords,cluster_confidence,created_at,updated_at
1507,HTC Desire Z,1,Produk: HTC Desire Z,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1508,Blackberry Torch 9800,1,Produk: Blackberry Torch 9800,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1509,Motorola Milestone XT720,1,Produk: Motorola Milestone XT720,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1510,Acer Stream,1,Produk: Acer Stream,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1511,Motorola FLIPOUT,1,Produk: Motorola FLIPOUT,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1512,Samsung Wave S5250,1,Produk: Samsung Wave S5250,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1513,Samsung C3300K Champ,1,Produk: Samsung C3300K Champ,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1514,Samsung Omnia Pro 4,1,Produk: Samsung Omnia Pro 4,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1515,Samsung I5500 Galaxy 5 Dual SIM,1,Produk: Samsung I5500 Galaxy 5 Dual SIM,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1516,Acer neoTouch P400,1,Produk: Acer neoTouch P400,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1517,Sony Ericsson Xperia X8,2,Produk: Sony Ericsson Xperia X8,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1518,Sony Ericsson Cedar,1,Produk: Sony Ericsson Cedar,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1519,Sony Ericsson Yendo,1,Produk: Sony Ericsson Yendo,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1520,Nokia 5228,1,Produk: Nokia 5228,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1521,LG KS365,1,Produk: LG KS365,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1522,Nokia X6-00 8GB,1,Produk: Nokia X6-00 8GB,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1524,Samsung I5800 Galaxy 3,1,Produk: Samsung I5800 Galaxy 3,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1525,Motorola BACKFLIP,1,Produk: Motorola BACKFLIP,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1526,Samsung E2370,1,Produk: Samsung E2370,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1527,HTC Wildfire,1,Produk: HTC Wildfire,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1529,Sony Ericsson Spiro,1,Produk: Sony Ericsson Spiro,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1530,Sony Ericsson Zylo,1,Produk: Sony Ericsson Zylo,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1533,Nokia 1800,1,Produk: Nokia 1800,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1534,HTC TyTN II,1,Produk: HTC TyTN II,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1535,LG GT540,1,Produk: LG GT540,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1536,Nokia 2710 Navigation Edition,1,Produk: Nokia 2710 Navigation Edition,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1537,Nokia 6303i classic,2,Produk: Nokia 6303i classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1538,Samsung C3510 Genoa,1,Produk: Samsung C3510 Genoa,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1539,Samsung Omnia II 8GB,1,Produk: Samsung Omnia II 8GB,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1540,Nokia 6700 Slide,2,Produk: Nokia 6700 Slide,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1541,Samsung Monte,1,Produk: Samsung Monte,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1542,Sony Ericsson Xperia X10 mini pro,1,Produk: Sony Ericsson Xperia X10 mini pro,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1543,Sony Ericsson Xperia X10 mini,1,Produk: Sony Ericsson Xperia X10 mini,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1544,HTC HD mini,1,Produk: HTC HD mini,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1545,HTC Desire A8181,1,Produk: HTC Desire A8181,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1546,HTC Legend,1,Produk: HTC Legend,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1547,Samsung C3212,1,Produk: Samsung C3212,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1548,LG GM205,1,Produk: LG GM205,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1549,HTC Smart,1,Produk: HTC Smart,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1550,Sony Ericsson Vivaz U5i,1,Produk: Sony Ericsson Vivaz U5i,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1551,Sony Ericsson J10I2 Elm,1,Produk: Sony Ericsson J10I2 Elm,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1552,Nokia 2220 Slide,2,Produk: Nokia 2220 Slide,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1553,Nokia 2690,2,Produk: Nokia 2690,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1554,Nokia 1616,1,Produk: Nokia 1616,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1555,Samsung S7070,1,Produk: Samsung S7070,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1556,Samsung B5722,1,Produk: Samsung B5722,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1557,Samsung S3550,1,Produk: Samsung S3550,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1558,LG GW300 Viewty,1,Produk: LG GW300 Viewty,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1559,Nokia 7230,2,Produk: Nokia 7230,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1560,Motorola W160,1,Produk: Motorola W160,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1561,Samsung Corby TXT B3210,1,Produk: Samsung Corby TXT B3210,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1562,Samsung S5560,1,Produk: Samsung S5560,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1563,LG GW620,1,Produk: LG GW620,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1564,Samsung E1130,1,Produk: Samsung E1130,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1565,Samsung B3410,1,Produk: Samsung B3410,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1566,Motorola Milestone,1,Produk: Motorola Milestone,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1567,Samsung S3100,1,Produk: Samsung S3100,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1568,Nokia X3-00,2,Produk: Nokia X3-00,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1569,Samsung Omnia Pro,1,Produk: Samsung Omnia Pro,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1570,Blackberry Bold 9700,1,Produk: Blackberry Bold 9700,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1571,Sony Ericsson Xperia X10,1,Produk: Sony Ericsson Xperia X10,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1573,Nokia 5230,1,Produk: Nokia 5230,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1574,HTC HD2,1,Produk: HTC HD2,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1575,Nokia 7020,1,Produk: Nokia 7020,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1576,Nokia N97 mini,1,Produk: Nokia N97 mini,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1577,Samsung S5200,1,Produk: Samsung S5200,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1578,LG BL40 Chocolate,1,Produk: LG BL40 Chocolate,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1579,Samsung B3310,1,Produk: Samsung B3310,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1581,Samsung Omnia Lite,1,Produk: Samsung Omnia Lite,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1582,HTC Touch 2,1,Produk: HTC Touch 2,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1583,Samsung M8910 Pixon12,1,Produk: Samsung M8910 Pixon12,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1584,HTC Tattoo,1,Produk: HTC Tattoo,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1585,Nokia 2730 Classic,1,Produk: Nokia 2730 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1586,Samsung E1080,1,Produk: Samsung E1080,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1587,Nokia 6760 Slide,1,Produk: Nokia 6760 Slide,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1588,Nokia N900,1,Produk: Nokia N900,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1589,Samsung SGH-U800 Soul b,1,Produk: Samsung SGH-U800 Soul b,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1590,Nokia 6600i Slide,1,Produk: Nokia 6600i Slide,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1591,Samsung E2120,1,Produk: Samsung E2120,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1592,Blackberry Curve 8520,2,Produk: Blackberry Curve 8520,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1593,Nokia 2720 Fold,2,Produk: Nokia 2720 Fold,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1594,Samsung Omnia HD 8GB,1,Produk: Samsung Omnia HD 8GB,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1595,Samsung E1100,1,Produk: Samsung E1100,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1596,Nokia 3710 Fold,1,Produk: Nokia 3710 Fold,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1597,Nokia 5530 XpressMusic,1,Produk: Nokia 5530 XpressMusic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1598,Nokia E72,2,Produk: Nokia E72,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1599,Sony Ericsson Yari,1,Produk: Sony Ericsson Yari,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1600,Sony Ericsson J105 Naite,1,Produk: Sony Ericsson J105 Naite,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1601,Nokia 3720 Classic,1,Produk: Nokia 3720 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1602,LG GW520,1,Produk: LG GW520,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1603,HTC Hero,1,Produk: HTC Hero,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1604,Samsung OmniaPRO,1,Produk: Samsung OmniaPRO,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1605,Nokia E52,1,Produk: Nokia E52,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1606,LG Viewty Smart GC900,1,Produk: LG Viewty Smart GC900,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1607,Sony Ericsson W205,1,Produk: Sony Ericsson W205,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1608,Sony Ericsson Aino,1,Produk: Sony Ericsson Aino,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1609,Samsung Jet S8000,1,Produk: Samsung Jet S8000,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1610,Sony Ericsson Satio,1,Produk: Sony Ericsson Satio,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1611,Apple iPhone 3GS 16GB,1,Produk: Apple iPhone 3GS 16GB,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1612,Sony Ericsson S312,1,Produk: Sony Ericsson S312,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1613,Nokia E55,1,Produk: Nokia E55,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1616,LG GB102,1,Produk: LG GB102,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1617,LG GD900 Crystal,1,Produk: LG GD900 Crystal,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1618,HTC Snap,1,Produk: HTC Snap,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1619,Nokia 5730 XpressMusic,1,Produk: Nokia 5730 XpressMusic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1620,Samsung C5212,1,Produk: Samsung C5212,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1621,Nokia 6710 Navigator,1,Produk: Nokia 6710 Navigator,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1622,Nokia 6720 Classic,1,Produk: Nokia 6720 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1623,Nokia 2323 Classic,2,Produk: Nokia 2323 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1624,Nokia 2330 Classic,2,Produk: Nokia 2330 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1625,HTC Touch Diamond 2,1,Produk: HTC Touch Diamond 2,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1626,Sony Ericsson W395,1,Produk: Sony Ericsson W395,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1627,Blackberry Pearl 8220,1,Produk: Blackberry Pearl 8220,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1628,Samsung S3500,1,Produk: Samsung S3500,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1629,Samsung B2100,1,Produk: Samsung B2100,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1630,LG KM900 Arena,1,Produk: LG KM900 Arena,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1631,HTC Touch Pro 2,1,Produk: HTC Touch Pro 2,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1632,Samsung S7220 Ultra Classic,1,Produk: Samsung S7220 Ultra Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1633,Samsung S7350,1,Produk: Samsung S7350,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1634,Nokia E75,2,Produk: Nokia E75,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1635,Nokia N86,1,Produk: Nokia N86,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1636,Sony Ericsson C903,1,Produk: Sony Ericsson C903,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1637,Sony Ericsson W995,1,Produk: Sony Ericsson W995,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1638,Nokia 5130 XpressMusic,2,Produk: Nokia 5130 XpressMusic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1639,Nokia 5630 XpressMusic,1,Produk: Nokia 5630 XpressMusic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1640,Nokia 2700 Classic,1,Produk: Nokia 2700 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1641,Nokia 6303 Classic,2,Produk: Nokia 6303 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1642,Nokia 6700 Classic,2,Produk: Nokia 6700 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1643,Sony Ericsson W705,1,Produk: Sony Ericsson W705,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1644,Blackberry Curve 8900,1,Produk: Blackberry Curve 8900,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1645,Samsung Tobi,1,Produk: Samsung Tobi,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1646,HTC Touch,1,Produk: HTC Touch,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1647,Sony Ericsson C510,1,Produk: Sony Ericsson C510,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1648,Nokia E63,2,Produk: Nokia E63,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1649,Motorola Aura,1,Produk: Motorola Aura,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1650,Nokia N97,1,Produk: Nokia N97,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1651,Nokia 7100 Supernova,1,Produk: Nokia 7100 Supernova,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1652,Nokia 1661,1,Produk: Nokia 1661,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1653,HTC Touch 3G,1,Produk: HTC Touch 3G,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1654,Nokia 7610 Supernova,1,Produk: Nokia 7610 Supernova,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1655,Nokia 5800 XpressMusic,1,Produk: Nokia 5800 XpressMusic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1656,LG KF900 Prada,1,Produk: LG KF900 Prada,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1658,Motorola W156,1,Produk: Motorola W156,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1659,Samsung SGH-M8800 Pixon,1,Produk: Samsung SGH-M8800 Pixon,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1660,LG KP500 Cookie,1,Produk: LG KP500 Cookie,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1661,LG KC780,1,Produk: LG KC780,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1662,HTC Touch HD,1,Produk: HTC Touch HD,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1663,Samsung B2700,1,Produk: Samsung B2700,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1664,LG KC910 Renoir,1,Produk: LG KC910 Renoir,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1665,Nokia 6600 Slide,1,Produk: Nokia 6600 Slide,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1666,Nokia 8800 Carbon Arte,1,Produk: Nokia 8800 Carbon Arte,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1667,Blackberry Bold 9000,1,Produk: Blackberry Bold 9000,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1668,LG KS360,1,Produk: LG KS360,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1669,Nokia N79,1,Produk: Nokia N79,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1670,Nokia N85,1,Produk: Nokia N85,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1671,Samsung Innov8,1,Produk: Samsung Innov8,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1672,HTC S740,1,Produk: HTC S740,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1673,Nokia 2680,1,Produk: Nokia 2680,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1674,Sony Ericsson W595,1,Produk: Sony Ericsson W595,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1675,Nokia 3600 Slide,1,Produk: Nokia 3600 Slide,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1676,Nokia 6210,1,Produk: Nokia 6210,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1677,Samsung Omnia 8GB,1,Produk: Samsung Omnia 8GB,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1678,Sony Ericsson K330,1,Produk: Sony Ericsson K330,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1679,Nokia 7310 Supernova,1,Produk: Nokia 7310 Supernova,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1680,Nokia 6212 Classic,1,Produk: Nokia 6212 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1681,Nokia 7510 Supernova,1,Produk: Nokia 7510 Supernova,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1682,Nokia 7070 Prism,1,Produk: Nokia 7070 Prism,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1683,Nokia 6600 Fold,1,Produk: Nokia 6600 Fold,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1684,Nokia 1209,1,Produk: Nokia 1209,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1685,Blackberry 8820,1,Produk: Blackberry 8820,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1686,Sony Ericsson C905,1,Produk: Sony Ericsson C905,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1687,Sony Ericsson F305,1,Produk: Sony Ericsson F305,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1688,Nokia 5220 XpressMusic,1,Produk: Nokia 5220 XpressMusic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1689,HTC Touch Pro,1,Produk: HTC Touch Pro,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1690,Nokia E66,1,Produk: Nokia E66,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1691,Nokia E71,2,Produk: Nokia E71,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1692,Blackberry Pearl 8110,1,Produk: Blackberry Pearl 8110,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1693,LG KC550,1,Produk: LG KC550,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1694,Samsung SGH-F480,1,Produk: Samsung SGH-F480,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1695,HTC Advantage X7510,1,Produk: HTC Advantage X7510,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1696,LG Secret KF750,1,Produk: LG Secret KF750,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1697,HTC Touch Diamond,1,Produk: HTC Touch Diamond,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1698,Motorola ROKR E8,1,Produk: Motorola ROKR E8,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1699,Nokia 5000,1,Produk: Nokia 5000,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1700,Samsung SGH-U900 Soul,1,Produk: Samsung SGH-U900 Soul,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1701,Samsung SGH-i200,1,Produk: Samsung SGH-i200,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1702,LG KF510,1,Produk: LG KF510,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1703,Samsung SGH-F110,1,Produk: Samsung SGH-F110,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1704,HTC P3470,1,Produk: HTC P3470,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1705,Sony Ericsson T280i,1,Produk: Sony Ericsson T280i,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1706,Sony Ericsson Z555i,1,Produk: Sony Ericsson Z555i,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1707,Motorola MOTO U9,1,Produk: Motorola MOTO U9,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1708,LG KF600,1,Produk: LG KF600,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1709,Sony Ericsson Xperia X1,1,Produk: Sony Ericsson Xperia X1,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1710,Sony Ericsson W350i,1,Produk: Sony Ericsson W350i,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1711,Nokia 6220 Classic,1,Produk: Nokia 6220 Classic,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1712,Nokia N78,1,Produk: Nokia N78,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1713,Sony Ericsson C902,1,Produk: Sony Ericsson C902,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1714,Sony Ericsson C702,1,Produk: Sony Ericsson C702,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1715,Sony Ericsson G900,1,Produk: Sony Ericsson G900,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1716,Sony Ericsson W980i,1,Produk: Sony Ericsson W980i,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1717,Nokia N96,1,Produk: Nokia N96,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1718,Samsung SGH-J700,1,Produk: Samsung SGH-J700,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1719,Sony Ericsson W760i,1,Produk: Sony Ericsson W760i,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1720,Nokia 8800 Sapphire Arte,1,Produk: Nokia 8800 Sapphire Arte,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1721,Nokia 8800 Arte,1,Produk: Nokia 8800 Arte,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1722,Nokia 6301,1,Produk: Nokia 6301,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1723,HTC Touch Dual (P5500),1,Produk: HTC Touch Dual (P5500),otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1724,Samsung SGH-i780,1,Produk: Samsung SGH-i780,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1725,Nokia N82,1,Produk: Nokia N82,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1726,Samsung SGH-G800,1,Produk: Samsung SGH-G800,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1727,Sony Ericsson W380,1,Produk: Sony Ericsson W380,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
1728,Sony Ericsson W890i,1,Produk: Sony Ericsson W890i,otomatis,95.0,2025-06-15 14:34:56,2025-06-15 14:34:56
