price_comparison_id,product_id,merchant_id,cluster_id,category_id,date_id,offer_quality_id,price,price_difference_from_avg,price_difference_percentage,is_best_offer,price_rank_in_cluster,price_rank_in_category,price_timestamp
7810,13935,14,5866,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7811,13936,10,5866,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7812,13937,3,5866,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7813,13938,18,5866,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7814,13939,16,5866,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7815,13940,36,5866,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7816,13941,4,5867,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7817,13942,30,5867,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7818,13943,5,5867,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7819,13944,14,5867,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7820,13945,3,5867,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7821,13946,121,5867,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7822,13947,16,5867,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7823,13948,36,5867,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7824,13949,17,5868,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7825,13950,5,5868,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7826,13951,30,5868,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7827,13952,4,5868,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7828,13953,3,5868,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7829,13954,121,5868,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7830,13955,14,5868,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7831,13956,16,5868,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7832,13957,36,5868,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7833,13958,5,5869,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7834,13959,8,5869,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7835,13960,10,5869,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7836,13961,4,5869,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7837,13962,14,5869,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7838,13963,18,5869,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7839,13964,3,5869,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7840,13965,36,5869,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7841,13966,18,5870,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7842,13967,17,5870,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7843,13968,5,5870,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7844,13969,30,5870,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7845,13970,14,5870,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7846,13971,121,5870,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7847,13972,16,5870,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7848,13973,90,5870,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7849,13974,36,5870,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7850,13975,18,5871,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7851,13976,8,5871,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7852,13977,5,5871,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7853,13978,30,5871,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7854,13979,3,5871,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7855,13980,14,5871,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7856,13981,121,5871,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7857,13982,36,5871,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7858,13983,18,5872,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7859,13984,8,5872,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7860,13985,5,5872,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7861,13986,3,5872,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7862,13987,14,5872,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7863,13988,121,5872,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7864,13989,16,5872,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7865,13990,197,5872,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7866,13991,36,5872,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7867,13992,17,5873,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7868,13993,18,5873,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7869,13994,30,5873,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7870,13995,4,5873,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7871,13996,3,5873,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7872,13997,14,5873,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7873,13998,121,5873,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7874,13999,16,5873,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7875,14000,36,5873,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7876,14001,5,5874,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7877,14002,4,5874,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7878,14003,14,5874,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7879,14004,8,5874,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7880,14005,18,5874,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7881,14006,16,5874,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7882,14007,36,5874,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7883,14008,14,5875,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7884,14009,18,5875,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7885,14010,30,5875,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7886,14011,8,5875,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7887,14012,10,5875,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7888,14013,121,5875,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7889,14014,4,5875,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7890,14015,16,5875,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7891,14016,36,5875,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7892,14017,18,5876,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7893,14018,8,5876,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7894,14019,10,5876,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7895,14020,5,5876,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7896,14021,14,5876,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7897,14022,121,5876,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7898,14023,36,5876,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7899,14024,5,5877,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7900,14025,4,5877,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7901,14026,14,5877,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7902,14027,198,5877,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7903,14028,199,5877,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7904,14029,16,5877,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7905,14030,18,5877,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7906,14031,36,5877,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7907,14032,4,5878,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7908,14033,5,5878,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7909,14034,8,5878,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7910,14035,14,5878,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7911,14036,3,5878,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7912,14037,18,5878,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7913,14038,16,5878,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7914,14039,36,5878,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7915,14040,18,5879,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7916,14041,3,5879,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7917,14042,14,5879,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7918,14043,16,5879,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7919,14044,197,5879,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7920,14045,36,5879,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7921,14046,5,5880,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7922,14047,8,5880,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7923,14048,10,5880,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7924,14049,4,5880,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7925,14050,14,5880,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7926,14051,3,5880,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7927,14052,18,5880,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7928,14053,36,5880,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7929,14054,17,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7930,14055,5,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7931,14056,3,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7932,14057,18,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7933,14058,4,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7934,14059,14,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7935,14060,198,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7936,14061,199,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7937,14062,121,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7938,14063,16,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7939,14064,36,5881,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7940,14065,5,5882,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7941,14066,4,5882,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7942,14067,14,5882,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7943,14068,121,5882,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7944,14069,18,5882,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7945,14070,16,5882,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7946,14071,36,5882,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7947,14072,18,5883,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7948,14073,5,5883,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7949,14074,30,5883,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7950,14075,3,5883,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7951,14076,14,5883,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7952,14077,7,5883,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7953,14078,121,5883,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7954,14079,16,5883,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7955,14080,36,5883,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7956,14081,17,5884,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7957,14082,5,5884,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7958,14083,198,5884,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7959,14084,199,5884,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7960,14085,14,5884,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7961,14086,3,5884,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7962,14087,18,5884,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7963,14088,36,5884,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7964,14089,17,5885,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7965,14090,5,5885,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7966,14091,3,5885,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7967,14092,14,5885,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7968,14093,121,5885,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7969,14094,4,5885,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7970,14095,18,5885,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7971,14096,16,5885,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7972,14097,36,5885,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7973,14098,4,5886,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7974,14099,5,5886,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7975,14100,14,5886,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7976,14101,3,5886,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7977,14102,16,5886,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7978,14103,18,5886,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7979,14104,30,5886,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7980,14105,36,5886,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7981,14106,5,5887,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7982,14107,4,5887,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7983,14108,14,5887,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7984,14109,121,5887,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7985,14110,18,5887,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7986,14111,16,5887,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7987,14112,36,5887,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7988,14113,17,5888,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7989,14114,3,5888,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7990,14115,4,5888,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7991,14116,5,5888,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7992,14117,121,5888,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7993,14118,18,5888,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7994,14119,14,5888,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7995,14120,16,5888,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7996,14121,36,5888,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7997,14122,18,5889,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7998,14123,17,5889,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
7999,14124,8,5889,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8000,14125,10,5889,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8001,14126,14,5889,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8002,14127,121,5889,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8003,14128,36,5889,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8004,14129,17,5890,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8005,14130,4,5890,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8006,14131,3,5890,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8007,14132,14,5890,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8008,14133,18,5890,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8009,14134,36,5890,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8010,14135,18,5891,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8011,14136,121,5891,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8012,14137,14,5891,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8013,14138,3,5891,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8014,14139,30,5891,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8015,14140,4,5891,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8016,14141,16,5891,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8017,14142,18,5892,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8018,14143,8,5892,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8019,14144,10,5892,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8020,14145,14,5892,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8021,14146,121,5892,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8022,14147,36,5892,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8023,14148,17,5893,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8024,14149,198,5893,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8025,14150,199,5893,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8026,14151,5,5893,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8027,14152,18,5893,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8028,14153,14,5893,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8029,14154,3,5893,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8030,14155,36,5893,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8031,14156,3,5894,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8032,14157,5,5894,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8033,14158,4,5894,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8034,14159,14,5894,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8035,14160,18,5894,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8036,14161,16,5894,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8037,14162,17,5895,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8038,14163,18,5895,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8039,14164,198,5895,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8040,14165,4,5895,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8041,14166,199,5895,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8042,14167,3,5895,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8043,14168,14,5895,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8044,14169,36,5895,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8045,14170,18,5896,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8046,14171,4,5896,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8047,14172,121,5896,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8048,14173,5,5896,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8049,14174,14,5896,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8050,14175,16,5896,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8051,14176,3,5897,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8052,14177,10,5897,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8053,14178,5,5897,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8054,14179,14,5897,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8055,14180,4,5897,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8056,14181,121,5897,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8057,14182,36,5897,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8058,14183,18,5898,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8059,14184,17,5898,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8060,14185,30,5898,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8061,14186,10,5898,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8062,14187,14,5898,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8063,14188,3,5898,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8064,14189,36,5898,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8065,14190,5,5899,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8066,14191,18,5899,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8067,14192,14,5899,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8068,14193,3,5899,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8069,14194,8,5899,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8070,14195,10,5899,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8071,14196,121,5899,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8072,14197,36,5899,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8073,14198,4,5900,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8074,14199,199,5900,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8075,14200,5,5900,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8076,14201,18,5900,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8077,14202,198,5900,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8078,14203,14,5900,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8079,14204,3,5900,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8080,14205,36,5900,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8081,14206,90,5901,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8082,14207,17,5901,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8083,14208,3,5901,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8084,14209,4,5901,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8085,14210,36,5901,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8086,14211,18,5902,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
8087,14212,8,5902,2615,1,1,100000.0,0.0,0.0,True,1,1,2025-06-15 14:34:56
