product_classification_id,product_id,category_id,merchant_id,cluster_id,date_id,classification_confidence,is_validated,last_update_timestamp
9523,15803,2615,51,6419,1,100.0,True,2025-06-14 19:00:44
9524,15805,2615,17,6420,1,100.0,True,2025-06-14 19:00:44
9525,15806,2615,64,6420,1,100.0,True,2025-06-14 19:00:44
9526,15807,2615,36,6420,1,100.0,True,2025-06-14 19:00:44
9527,15808,2615,45,6421,1,100.0,True,2025-06-14 19:00:44
9528,15809,2615,51,6421,1,100.0,True,2025-06-14 19:00:44
9529,15811,2615,45,6422,1,100.0,True,2025-06-14 19:00:44
9530,15812,2615,51,6422,1,100.0,True,2025-06-14 19:00:44
9531,15814,2615,45,6423,1,100.0,True,2025-06-14 19:00:44
9532,15815,2615,51,6423,1,100.0,True,2025-06-14 19:00:44
9533,15817,2615,45,6424,1,100.0,True,2025-06-14 19:00:44
9534,15818,2615,51,6424,1,100.0,True,2025-06-14 19:00:44
9535,15820,2615,45,6425,1,100.0,True,2025-06-14 19:00:44
9536,15821,2615,51,6425,1,100.0,True,2025-06-14 19:00:44
9537,15823,2615,17,6426,1,100.0,True,2025-06-14 19:00:44
9538,15824,2615,3,6426,1,100.0,True,2025-06-14 19:00:44
9539,15825,2615,36,6426,1,100.0,True,2025-06-14 19:00:44
9540,15826,2615,45,6427,1,100.0,True,2025-06-14 19:00:44
9541,15827,2615,51,6427,1,100.0,True,2025-06-14 19:00:44
9542,15829,2615,45,6428,1,100.0,True,2025-06-14 19:00:44
9543,15830,2615,51,6428,1,100.0,True,2025-06-14 19:00:44
9544,15832,2615,45,6429,1,100.0,True,2025-06-14 19:00:44
9545,15833,2615,51,6429,1,100.0,True,2025-06-14 19:00:44
9546,15835,2615,45,6430,1,100.0,True,2025-06-14 19:00:44
9547,15836,2615,51,6430,1,100.0,True,2025-06-14 19:00:44
9548,15838,2615,45,6431,1,100.0,True,2025-06-14 19:00:44
9549,15839,2615,51,6431,1,100.0,True,2025-06-14 19:00:44
9550,15841,2615,45,6432,1,100.0,True,2025-06-14 19:00:44
9551,15842,2615,51,6432,1,100.0,True,2025-06-14 19:00:44
9552,15844,2615,51,6433,1,100.0,True,2025-06-14 19:00:44
9553,15845,2615,73,6433,1,100.0,True,2025-06-14 19:00:44
9554,15846,2615,79,6433,1,100.0,True,2025-06-14 19:00:44
9555,15847,2615,90,6434,1,100.0,True,2025-06-14 19:00:44
9556,15848,2615,79,6434,1,100.0,True,2025-06-14 19:00:44
9557,15849,2615,64,6434,1,100.0,True,2025-06-14 19:00:44
9558,15850,2615,51,6435,1,100.0,True,2025-06-14 19:00:44
9559,15851,2615,45,6435,1,100.0,True,2025-06-14 19:00:44
9560,15853,2615,45,6436,1,100.0,True,2025-06-14 19:00:44
9561,15854,2615,51,6436,1,100.0,True,2025-06-14 19:00:44
9562,15856,2615,45,6437,1,100.0,True,2025-06-14 19:00:44
9563,15857,2615,51,6437,1,100.0,True,2025-06-14 19:00:44
9564,15859,2615,18,6438,1,100.0,True,2025-06-14 19:00:44
9565,15860,2615,45,6438,1,100.0,True,2025-06-14 19:00:44
9566,15861,2615,17,6438,1,100.0,True,2025-06-14 19:00:44
9567,15862,2615,18,6439,1,100.0,True,2025-06-14 19:00:44
9568,15863,2615,17,6439,1,100.0,True,2025-06-14 19:00:44
9569,15864,2615,3,6439,1,100.0,True,2025-06-14 19:00:44
9570,15865,2615,45,6440,1,100.0,True,2025-06-14 19:00:44
9571,15866,2615,51,6440,1,100.0,True,2025-06-14 19:00:44
9572,15868,2615,14,6441,1,100.0,True,2025-06-14 19:00:44
9573,15869,2615,64,6441,1,100.0,True,2025-06-14 19:00:44
9574,15870,2615,36,6441,1,100.0,True,2025-06-14 19:00:44
9575,15871,2615,45,6442,1,100.0,True,2025-06-14 19:00:44
9576,15872,2615,51,6442,1,100.0,True,2025-06-14 19:00:44
9577,15874,2615,45,6443,1,100.0,True,2025-06-14 19:00:44
9578,15875,2615,51,6443,1,100.0,True,2025-06-14 19:00:44
9579,15877,2615,45,6444,1,100.0,True,2025-06-14 19:00:44
9580,15878,2615,51,6444,1,100.0,True,2025-06-14 19:00:44
9581,15880,2615,45,6445,1,100.0,True,2025-06-14 19:00:44
9582,15881,2615,51,6445,1,100.0,True,2025-06-14 19:00:44
9583,15883,2615,45,6446,1,100.0,True,2025-06-14 19:00:44
9584,15884,2615,51,6446,1,100.0,True,2025-06-14 19:00:44
9585,15886,2615,45,6447,1,100.0,True,2025-06-14 19:00:44
9586,15887,2615,51,6447,1,100.0,True,2025-06-14 19:00:44
9587,15889,2615,10,6448,1,100.0,True,2025-06-14 19:00:44
9588,15890,2615,51,6448,1,100.0,True,2025-06-14 19:00:44
9589,15892,2615,64,6449,1,100.0,True,2025-06-14 19:00:44
9590,15893,2615,36,6449,1,100.0,True,2025-06-14 19:00:44
9591,15894,2615,178,6449,1,100.0,True,2025-06-14 19:00:44
9592,15895,2615,45,6450,1,100.0,True,2025-06-14 19:00:44
9593,15896,2615,51,6450,1,100.0,True,2025-06-14 19:00:44
9594,15898,2615,45,6451,1,100.0,True,2025-06-14 19:00:44
9595,15899,2615,51,6451,1,100.0,True,2025-06-14 19:00:44
9596,15901,2615,45,6452,1,100.0,True,2025-06-14 19:00:44
9597,15902,2615,51,6452,1,100.0,True,2025-06-14 19:00:44
9598,15904,2615,51,6453,1,100.0,True,2025-06-14 19:00:44
9599,15905,2615,17,6453,1,100.0,True,2025-06-14 19:00:44
9600,15906,2615,3,6453,1,100.0,True,2025-06-14 19:00:44
9601,15907,2615,45,6454,1,100.0,True,2025-06-14 19:00:44
9602,15908,2615,51,6454,1,100.0,True,2025-06-14 19:00:44
9603,15910,2615,45,6455,1,100.0,True,2025-06-14 19:00:44
9604,15911,2615,51,6455,1,100.0,True,2025-06-14 19:00:44
9605,15913,2615,45,6456,1,100.0,True,2025-06-14 19:00:44
9606,15914,2615,51,6456,1,100.0,True,2025-06-14 19:00:44
9607,15916,2615,45,6457,1,100.0,True,2025-06-14 19:00:44
9608,15917,2615,51,6457,1,100.0,True,2025-06-14 19:00:44
9609,15919,2615,45,6458,1,100.0,True,2025-06-14 19:00:44
9610,15920,2615,51,6458,1,100.0,True,2025-06-14 19:00:44
9611,15922,2615,45,6459,1,100.0,True,2025-06-14 19:00:44
9612,15923,2615,51,6459,1,100.0,True,2025-06-14 19:00:44
9613,15925,2615,45,6460,1,100.0,True,2025-06-14 19:00:44
9614,15926,2615,51,6460,1,100.0,True,2025-06-14 19:00:44
9615,15928,2615,45,6461,1,100.0,True,2025-06-14 19:00:44
9616,15929,2615,51,6461,1,100.0,True,2025-06-14 19:00:44
9617,15931,2615,45,6462,1,100.0,True,2025-06-14 19:00:44
9618,15932,2615,51,6462,1,100.0,True,2025-06-14 19:00:44
9619,15934,2615,45,6463,1,100.0,True,2025-06-14 19:00:44
9620,15935,2615,51,6463,1,100.0,True,2025-06-14 19:00:44
9621,15937,2615,45,6464,1,100.0,True,2025-06-14 19:00:44
9622,15938,2615,51,6464,1,100.0,True,2025-06-14 19:00:44
9623,15940,2615,45,6465,1,100.0,True,2025-06-14 19:00:44
9624,15941,2615,51,6465,1,100.0,True,2025-06-14 19:00:44
9625,15943,2615,45,6466,1,100.0,True,2025-06-14 19:00:44
9626,15944,2615,51,6466,1,100.0,True,2025-06-14 19:00:44
9627,15946,2615,45,6467,1,100.0,True,2025-06-14 19:00:44
9628,15947,2615,51,6467,1,100.0,True,2025-06-14 19:00:44
9629,15949,2615,45,6468,1,100.0,True,2025-06-14 19:00:44
9630,15950,2615,51,6468,1,100.0,True,2025-06-14 19:00:44
9631,15952,2615,45,6469,1,100.0,True,2025-06-14 19:00:44
9632,15953,2615,51,6469,1,100.0,True,2025-06-14 19:00:44
9633,15955,2615,14,6470,1,100.0,True,2025-06-14 19:00:44
9634,15956,2615,64,6470,1,100.0,True,2025-06-14 19:00:44
9635,15957,2615,66,6470,1,100.0,True,2025-06-14 19:00:44
9636,15958,2615,45,6471,1,100.0,True,2025-06-14 19:00:44
9637,15959,2615,51,6471,1,100.0,True,2025-06-14 19:00:44
9638,15961,2615,45,6472,1,100.0,True,2025-06-14 19:00:44
9639,15962,2615,51,6472,1,100.0,True,2025-06-14 19:00:44
9640,15964,2615,60,6473,1,100.0,True,2025-06-14 19:00:44
9641,15965,2615,51,6473,1,100.0,True,2025-06-14 19:00:44
9642,15967,2615,18,6474,1,100.0,True,2025-06-14 19:00:44
9643,15968,2615,121,6474,1,100.0,True,2025-06-14 19:00:44
9644,15969,2615,3,6474,1,100.0,True,2025-06-14 19:00:44
9645,15970,2615,45,6475,1,100.0,True,2025-06-14 19:00:44
9646,15971,2615,51,6475,1,100.0,True,2025-06-14 19:00:44
9647,15973,2615,45,6476,1,100.0,True,2025-06-14 19:00:44
9648,15974,2615,45,6477,1,100.0,True,2025-06-14 19:00:44
9649,15975,2615,51,6477,1,100.0,True,2025-06-14 19:00:44
9650,15977,2615,14,6478,1,100.0,True,2025-06-14 19:00:44
9651,15978,2615,64,6478,1,100.0,True,2025-06-14 19:00:44
9652,15979,2615,66,6478,1,100.0,True,2025-06-14 19:00:44
9653,15980,2615,45,6479,1,100.0,True,2025-06-14 19:00:44
9654,15981,2615,51,6479,1,100.0,True,2025-06-14 19:00:44
9655,15983,2615,51,6480,1,100.0,True,2025-06-14 19:00:44
9656,15984,2615,3,6480,1,100.0,True,2025-06-14 19:00:44
9657,15985,2615,178,6480,1,100.0,True,2025-06-14 19:00:44
9658,15986,2615,18,6481,1,100.0,True,2025-06-14 19:00:44
9659,15987,2615,121,6481,1,100.0,True,2025-06-14 19:00:44
9660,15988,2615,178,6481,1,100.0,True,2025-06-14 19:00:44
9661,15989,2615,30,6482,1,100.0,True,2025-06-14 19:00:44
9662,15990,2615,45,6482,1,100.0,True,2025-06-14 19:00:44
9663,15991,2615,50,6482,1,100.0,True,2025-06-14 19:00:44
9664,15992,2615,45,6483,1,100.0,True,2025-06-14 19:00:44
9665,15993,2615,51,6483,1,100.0,True,2025-06-14 19:00:44
9666,15995,2615,51,6484,1,100.0,True,2025-06-14 19:00:44
9667,15996,2615,178,6484,1,100.0,True,2025-06-14 19:00:44
9668,15998,2615,51,6485,1,100.0,True,2025-06-14 19:00:44
9669,15999,2615,178,6485,1,100.0,True,2025-06-14 19:00:44
9670,16001,2615,51,6486,1,100.0,True,2025-06-14 19:00:44
9671,16002,2615,178,6486,1,100.0,True,2025-06-14 19:00:44
9672,16004,2615,45,6487,1,100.0,True,2025-06-14 19:00:44
9673,16005,2615,51,6487,1,100.0,True,2025-06-14 19:00:44
9674,16007,2615,18,6488,1,100.0,True,2025-06-14 19:00:44
9675,16008,2615,121,6488,1,100.0,True,2025-06-14 19:00:44
9676,16009,2615,3,6488,1,100.0,True,2025-06-14 19:00:44
9677,16010,2615,36,6488,1,100.0,True,2025-06-14 19:00:44
9678,16011,2615,51,6489,1,100.0,True,2025-06-14 19:00:44
9679,16012,2615,101,6489,1,100.0,True,2025-06-14 19:00:44
9680,16014,2615,18,6490,1,100.0,True,2025-06-14 19:00:44
9681,16015,2615,30,6490,1,100.0,True,2025-06-14 19:00:44
9682,16016,2615,17,6490,1,100.0,True,2025-06-14 19:00:44
9683,16017,2615,3,6490,1,100.0,True,2025-06-14 19:00:44
9684,16018,2615,14,6491,1,100.0,True,2025-06-14 19:00:44
9685,16019,2615,64,6491,1,100.0,True,2025-06-14 19:00:44
9686,16020,2615,66,6491,1,100.0,True,2025-06-14 19:00:44
9687,16021,2615,14,6492,1,100.0,True,2025-06-14 19:00:44
9688,16022,2615,64,6492,1,100.0,True,2025-06-14 19:00:44
9689,16023,2615,66,6492,1,100.0,True,2025-06-14 19:00:44
9690,16024,2615,51,6493,1,100.0,True,2025-06-14 19:00:44
9691,16025,2615,178,6493,1,100.0,True,2025-06-14 19:00:44
9692,16027,2615,45,6494,1,100.0,True,2025-06-14 19:00:44
9693,16028,2615,51,6494,1,100.0,True,2025-06-14 19:00:44
9694,16030,2615,45,6495,1,100.0,True,2025-06-14 19:00:44
9695,16031,2615,51,6495,1,100.0,True,2025-06-14 19:00:44
9696,16033,2615,14,6496,1,100.0,True,2025-06-14 19:00:44
9697,16034,2615,64,6496,1,100.0,True,2025-06-14 19:00:44
9698,16035,2615,66,6496,1,100.0,True,2025-06-14 19:00:44
9699,16036,2615,14,6497,1,100.0,True,2025-06-14 19:00:44
9700,16037,2615,64,6497,1,100.0,True,2025-06-14 19:00:44
9701,16038,2615,66,6497,1,100.0,True,2025-06-14 19:00:44
9702,16039,2615,178,6498,1,100.0,True,2025-06-14 19:00:44
9703,16040,2615,45,6499,1,100.0,True,2025-06-14 19:00:44
9704,16041,2615,51,6499,1,100.0,True,2025-06-14 19:00:44
9705,16043,2615,51,6500,1,100.0,True,2025-06-14 19:00:44
9706,16044,2615,121,6500,1,100.0,True,2025-06-14 19:00:44
9707,16045,2615,3,6500,1,100.0,True,2025-06-14 19:00:44
9708,16046,2615,45,6501,1,100.0,True,2025-06-14 19:00:44
9709,16047,2615,51,6501,1,100.0,True,2025-06-14 19:00:44
9710,16049,2615,121,6502,1,100.0,True,2025-06-14 19:00:44
9711,16050,2615,51,6502,1,100.0,True,2025-06-14 19:00:44
9712,16052,2615,51,6503,1,100.0,True,2025-06-14 19:00:44
9713,16053,2615,121,6503,1,100.0,True,2025-06-14 19:00:44
9714,16054,2615,3,6503,1,100.0,True,2025-06-14 19:00:44
9715,16055,2615,36,6504,1,100.0,True,2025-06-14 19:00:44
9716,16056,2615,14,6505,1,100.0,True,2025-06-14 19:00:44
9717,16057,2615,64,6505,1,100.0,True,2025-06-14 19:00:44
9718,16058,2615,66,6505,1,100.0,True,2025-06-14 19:00:44
9719,16059,2615,45,6506,1,100.0,True,2025-06-14 19:00:44
9720,16060,2615,51,6506,1,100.0,True,2025-06-14 19:00:44
9721,16062,2615,51,6507,1,100.0,True,2025-06-14 19:00:44
9722,16063,2615,73,6507,1,100.0,True,2025-06-14 19:00:44
9723,16064,2615,79,6507,1,100.0,True,2025-06-14 19:00:44
9724,16065,2615,45,6508,1,100.0,True,2025-06-14 19:00:44
9725,16066,2615,18,6508,1,100.0,True,2025-06-14 19:00:44
9726,16067,2615,121,6508,1,100.0,True,2025-06-14 19:00:44
9727,16068,2615,14,6509,1,100.0,True,2025-06-14 19:00:44
9728,16069,2615,64,6509,1,100.0,True,2025-06-14 19:00:44
9729,16070,2615,66,6509,1,100.0,True,2025-06-14 19:00:44
9730,16071,2615,14,6510,1,100.0,True,2025-06-14 19:00:44
9731,16072,2615,17,6510,1,100.0,True,2025-06-14 19:00:44
9732,16073,2615,64,6510,1,100.0,True,2025-06-14 19:00:44
9733,16074,2615,14,6511,1,100.0,True,2025-06-14 19:00:44
9734,16075,2615,64,6511,1,100.0,True,2025-06-14 19:00:44
9735,16076,2615,66,6511,1,100.0,True,2025-06-14 19:00:44
9736,16077,2615,51,6512,1,100.0,True,2025-06-14 19:00:44
9737,16078,2615,64,6512,1,100.0,True,2025-06-14 19:00:44
9738,16080,2615,14,6513,1,100.0,True,2025-06-14 19:00:44
9739,16081,2615,64,6513,1,100.0,True,2025-06-14 19:00:44
9740,16082,2615,66,6513,1,100.0,True,2025-06-14 19:00:44
9741,16083,2615,14,6514,1,100.0,True,2025-06-14 19:00:44
9742,16084,2615,64,6514,1,100.0,True,2025-06-14 19:00:44
9743,16085,2615,66,6514,1,100.0,True,2025-06-14 19:00:44
9744,16086,2615,14,6515,1,100.0,True,2025-06-14 19:00:44
9745,16087,2615,64,6515,1,100.0,True,2025-06-14 19:00:44
9746,16088,2615,66,6515,1,100.0,True,2025-06-14 19:00:44
9747,16089,2615,14,6516,1,100.0,True,2025-06-14 19:00:44
9748,16090,2615,64,6516,1,100.0,True,2025-06-14 19:00:44
9749,16091,2615,66,6516,1,100.0,True,2025-06-14 19:00:44
9750,16092,2615,45,6517,1,100.0,True,2025-06-14 19:00:44
9751,16093,2615,51,6517,1,100.0,True,2025-06-14 19:00:44
9752,16095,2615,14,6518,1,100.0,True,2025-06-14 19:00:44
9753,16096,2615,64,6518,1,100.0,True,2025-06-14 19:00:44
9754,16097,2615,66,6518,1,100.0,True,2025-06-14 19:00:44
9755,16098,2615,14,6519,1,100.0,True,2025-06-14 19:00:44
9756,16099,2615,64,6519,1,100.0,True,2025-06-14 19:00:44
9757,16100,2615,66,6519,1,100.0,True,2025-06-14 19:00:44
9758,16101,2615,64,6520,1,100.0,True,2025-06-14 19:00:44
9759,16102,2615,66,6520,1,100.0,True,2025-06-14 19:00:44
9760,16103,2615,64,6521,1,100.0,True,2025-06-14 19:00:44
9761,16104,2615,66,6521,1,100.0,True,2025-06-14 19:00:44
9762,16105,2615,14,6522,1,100.0,True,2025-06-14 19:00:44
9763,16106,2615,64,6522,1,100.0,True,2025-06-14 19:00:44
9764,16107,2615,66,6522,1,100.0,True,2025-06-14 19:00:44
9765,16108,2615,14,6523,1,100.0,True,2025-06-14 19:00:44
9766,16109,2615,64,6523,1,100.0,True,2025-06-14 19:00:44
9767,16110,2615,66,6523,1,100.0,True,2025-06-14 19:00:44
9768,16111,2615,14,6524,1,100.0,True,2025-06-14 19:00:44
9769,16112,2615,64,6524,1,100.0,True,2025-06-14 19:00:44
9770,16113,2615,66,6524,1,100.0,True,2025-06-14 19:00:44
9771,16114,2615,14,6525,1,100.0,True,2025-06-14 19:00:44
9772,16115,2615,64,6525,1,100.0,True,2025-06-14 19:00:44
9773,16116,2615,66,6525,1,100.0,True,2025-06-14 19:00:44
9774,16117,2615,14,6526,1,100.0,True,2025-06-14 19:00:44
9775,16118,2615,64,6526,1,100.0,True,2025-06-14 19:00:44
9776,16119,2615,66,6526,1,100.0,True,2025-06-14 19:00:44
9777,16120,2615,14,6527,1,100.0,True,2025-06-14 19:00:44
9778,16121,2615,64,6527,1,100.0,True,2025-06-14 19:00:44
9779,16122,2615,66,6527,1,100.0,True,2025-06-14 19:00:44
9780,16123,2615,14,6528,1,100.0,True,2025-06-14 19:00:44
9781,16124,2615,64,6528,1,100.0,True,2025-06-14 19:00:44
9782,16125,2615,66,6528,1,100.0,True,2025-06-14 19:00:44
9783,16126,2615,14,6529,1,100.0,True,2025-06-14 19:00:44
9784,16127,2615,64,6529,1,100.0,True,2025-06-14 19:00:44
9785,16128,2615,66,6529,1,100.0,True,2025-06-14 19:00:44
9786,16129,2615,14,6530,1,100.0,True,2025-06-14 19:00:44
9787,16130,2615,64,6530,1,100.0,True,2025-06-14 19:00:44
9788,16131,2615,66,6530,1,100.0,True,2025-06-14 19:00:44
9789,16132,2615,14,6531,1,100.0,True,2025-06-14 19:00:44
9790,16133,2615,64,6531,1,100.0,True,2025-06-14 19:00:44
9791,16134,2615,66,6531,1,100.0,True,2025-06-14 19:00:44
9792,16135,2615,14,6532,1,100.0,True,2025-06-14 19:00:44
9793,16136,2615,64,6532,1,100.0,True,2025-06-14 19:00:44
9794,16137,2615,66,6532,1,100.0,True,2025-06-14 19:00:44
9795,16138,2615,73,6533,1,100.0,True,2025-06-14 19:00:44
9796,16139,2615,74,6533,1,100.0,True,2025-06-14 19:00:44
9797,16140,2615,79,6533,1,100.0,True,2025-06-14 19:00:44
9798,16141,2615,14,6534,1,100.0,True,2025-06-14 19:00:44
9799,16142,2615,64,6534,1,100.0,True,2025-06-14 19:00:44
9800,16143,2615,66,6534,1,100.0,True,2025-06-14 19:00:44
9801,16144,2615,14,6535,1,100.0,True,2025-06-14 19:00:44
9802,16145,2615,64,6535,1,100.0,True,2025-06-14 19:00:44
9803,16146,2615,66,6535,1,100.0,True,2025-06-14 19:00:44
9804,16147,2615,14,6536,1,100.0,True,2025-06-14 19:00:44
9805,16148,2615,64,6536,1,100.0,True,2025-06-14 19:00:44
9806,16149,2615,66,6536,1,100.0,True,2025-06-14 19:00:44
9807,16150,2615,14,6537,1,100.0,True,2025-06-14 19:00:44
9808,16151,2615,64,6537,1,100.0,True,2025-06-14 19:00:44
9809,16152,2615,66,6537,1,100.0,True,2025-06-14 19:00:44
9810,16153,2615,14,6538,1,100.0,True,2025-06-14 19:00:44
9811,16154,2615,64,6538,1,100.0,True,2025-06-14 19:00:44
9812,16155,2615,66,6538,1,100.0,True,2025-06-14 19:00:44
9813,16156,2615,14,6539,1,100.0,True,2025-06-14 19:00:44
9814,16157,2615,64,6539,1,100.0,True,2025-06-14 19:00:44
9815,16158,2615,66,6539,1,100.0,True,2025-06-14 19:00:44
9816,16159,2615,64,6540,1,100.0,True,2025-06-14 19:00:44
9817,16160,2615,66,6540,1,100.0,True,2025-06-14 19:00:44
9818,16161,2615,14,6541,1,100.0,True,2025-06-14 19:00:44
9819,16162,2615,64,6541,1,100.0,True,2025-06-14 19:00:44
9820,16163,2615,66,6541,1,100.0,True,2025-06-14 19:00:44
9821,16164,2615,14,6542,1,100.0,True,2025-06-14 19:00:44
9822,16165,2615,64,6542,1,100.0,True,2025-06-14 19:00:44
9823,16166,2615,66,6542,1,100.0,True,2025-06-14 19:00:44
9824,16167,2615,14,6543,1,100.0,True,2025-06-14 19:00:44
9825,16168,2615,64,6543,1,100.0,True,2025-06-14 19:00:44
9826,16169,2615,66,6543,1,100.0,True,2025-06-14 19:00:44
9827,16170,2615,14,6544,1,100.0,True,2025-06-14 19:00:44
9828,16171,2615,64,6544,1,100.0,True,2025-06-14 19:00:44
9829,16172,2615,66,6544,1,100.0,True,2025-06-14 19:00:44
9830,16173,2615,14,6545,1,100.0,True,2025-06-14 19:00:44
9831,16174,2615,64,6545,1,100.0,True,2025-06-14 19:00:44
9832,16175,2615,66,6545,1,100.0,True,2025-06-14 19:00:44
9833,16176,2615,14,6546,1,100.0,True,2025-06-14 19:00:44
9834,16177,2615,64,6546,1,100.0,True,2025-06-14 19:00:44
9835,16178,2615,66,6546,1,100.0,True,2025-06-14 19:00:44
9836,16179,2615,64,6547,1,100.0,True,2025-06-14 19:00:44
9837,16180,2615,14,6548,1,100.0,True,2025-06-14 19:00:44
9838,16181,2615,64,6548,1,100.0,True,2025-06-14 19:00:44
9839,16182,2615,66,6548,1,100.0,True,2025-06-14 19:00:44
9840,16183,2615,14,6549,1,100.0,True,2025-06-14 19:00:44
9841,16184,2615,64,6549,1,100.0,True,2025-06-14 19:00:44
9842,16185,2615,66,6549,1,100.0,True,2025-06-14 19:00:44
9843,16186,2615,14,6550,1,100.0,True,2025-06-14 19:00:44
9844,16187,2615,64,6550,1,100.0,True,2025-06-14 19:00:44
9845,16188,2615,66,6550,1,100.0,True,2025-06-14 19:00:44
9846,16189,2615,14,6551,1,100.0,True,2025-06-14 19:00:44
9847,16190,2615,64,6551,1,100.0,True,2025-06-14 19:00:44
9848,16191,2615,66,6551,1,100.0,True,2025-06-14 19:00:44
9849,16192,2615,14,6552,1,100.0,True,2025-06-14 19:00:44
9850,16193,2615,64,6552,1,100.0,True,2025-06-14 19:00:44
9851,16194,2615,66,6552,1,100.0,True,2025-06-14 19:00:44
9852,16195,2615,14,6553,1,100.0,True,2025-06-14 19:00:44
9853,16196,2615,64,6553,1,100.0,True,2025-06-14 19:00:44
9854,16197,2615,66,6553,1,100.0,True,2025-06-14 19:00:44
9855,16198,2615,14,6554,1,100.0,True,2025-06-14 19:00:44
9856,16199,2615,64,6554,1,100.0,True,2025-06-14 19:00:44
9857,16200,2615,66,6554,1,100.0,True,2025-06-14 19:00:44
9858,16201,2615,14,6555,1,100.0,True,2025-06-14 19:00:44
9859,16202,2615,64,6555,1,100.0,True,2025-06-14 19:00:44
9860,16203,2615,66,6555,1,100.0,True,2025-06-14 19:00:44
9861,16204,2615,14,6556,1,100.0,True,2025-06-14 19:00:44
9862,16205,2615,64,6556,1,100.0,True,2025-06-14 19:00:44
9863,16206,2615,66,6556,1,100.0,True,2025-06-14 19:00:44
9864,16207,2615,14,6557,1,100.0,True,2025-06-14 19:00:44
9865,16208,2615,64,6557,1,100.0,True,2025-06-14 19:00:44
9866,16209,2615,66,6557,1,100.0,True,2025-06-14 19:00:44
9867,16210,2615,14,6558,1,100.0,True,2025-06-14 19:00:44
9868,16211,2615,64,6558,1,100.0,True,2025-06-14 19:00:44
9869,16212,2615,66,6558,1,100.0,True,2025-06-14 19:00:44
9870,16213,2615,14,6559,1,100.0,True,2025-06-14 19:00:44
9871,16214,2615,64,6559,1,100.0,True,2025-06-14 19:00:44
9872,16215,2615,66,6559,1,100.0,True,2025-06-14 19:00:44
9873,16216,2615,14,6560,1,100.0,True,2025-06-14 19:00:44
9874,16217,2615,64,6560,1,100.0,True,2025-06-14 19:00:44
9875,16218,2615,66,6560,1,100.0,True,2025-06-14 19:00:44
9876,16219,2615,14,6561,1,100.0,True,2025-06-14 19:00:44
9877,16220,2615,64,6561,1,100.0,True,2025-06-14 19:00:44
9878,16221,2615,66,6561,1,100.0,True,2025-06-14 19:00:44
9879,16222,2615,14,6562,1,100.0,True,2025-06-14 19:00:44
9880,16223,2615,64,6562,1,100.0,True,2025-06-14 19:00:44
9881,16224,2615,66,6562,1,100.0,True,2025-06-14 19:00:44
9882,16225,2615,14,6563,1,100.0,True,2025-06-14 19:00:44
9883,16226,2615,64,6563,1,100.0,True,2025-06-14 19:00:44
9884,16227,2615,66,6563,1,100.0,True,2025-06-14 19:00:44
9885,16228,2615,14,6564,1,100.0,True,2025-06-14 19:00:44
9886,16229,2615,64,6564,1,100.0,True,2025-06-14 19:00:44
9887,16230,2615,66,6564,1,100.0,True,2025-06-14 19:00:44
9888,16231,2615,14,6565,1,100.0,True,2025-06-14 19:00:44
9889,16232,2615,64,6565,1,100.0,True,2025-06-14 19:00:44
9890,16233,2615,66,6565,1,100.0,True,2025-06-14 19:00:44
9891,16234,2615,14,6566,1,100.0,True,2025-06-14 19:00:44
9892,16235,2615,64,6566,1,100.0,True,2025-06-14 19:00:44
9893,16236,2615,66,6566,1,100.0,True,2025-06-14 19:00:44
9894,16237,2615,45,6567,1,100.0,True,2025-06-14 19:00:44
9895,16238,2615,51,6567,1,100.0,True,2025-06-14 19:00:44
9896,16240,2615,14,6568,1,100.0,True,2025-06-14 19:00:44
9897,16241,2615,64,6568,1,100.0,True,2025-06-14 19:00:44
9898,16242,2615,66,6568,1,100.0,True,2025-06-14 19:00:44
9899,16243,2615,14,6569,1,100.0,True,2025-06-14 19:00:44
9900,16244,2615,64,6569,1,100.0,True,2025-06-14 19:00:44
9901,16245,2615,66,6569,1,100.0,True,2025-06-14 19:00:44
9902,16246,2615,14,6570,1,100.0,True,2025-06-14 19:00:44
9903,16247,2615,64,6570,1,100.0,True,2025-06-14 19:00:44
9904,16248,2615,66,6570,1,100.0,True,2025-06-14 19:00:44
9905,16249,2615,14,6571,1,100.0,True,2025-06-14 19:00:44
9906,16250,2615,64,6571,1,100.0,True,2025-06-14 19:00:44
9907,16251,2615,66,6571,1,100.0,True,2025-06-14 19:00:44
9908,16252,2615,14,6572,1,100.0,True,2025-06-14 19:00:44
9909,16253,2615,64,6572,1,100.0,True,2025-06-14 19:00:44
9910,16254,2615,66,6572,1,100.0,True,2025-06-14 19:00:44
9911,16255,2615,64,6573,1,100.0,True,2025-06-14 19:00:44
9912,16256,2615,66,6573,1,100.0,True,2025-06-14 19:00:44
9913,16257,2615,14,6574,1,100.0,True,2025-06-14 19:00:44
9914,16258,2615,64,6574,1,100.0,True,2025-06-14 19:00:44
9915,16259,2615,66,6574,1,100.0,True,2025-06-14 19:00:44
9916,16260,2615,14,6575,1,100.0,True,2025-06-14 19:00:44
9917,16261,2615,64,6575,1,100.0,True,2025-06-14 19:00:44
9918,16262,2615,66,6575,1,100.0,True,2025-06-14 19:00:44
9919,16263,2615,14,6576,1,100.0,True,2025-06-14 19:00:44
9920,16264,2615,64,6576,1,100.0,True,2025-06-14 19:00:44
