distribution_id,category_id,cluster_id,date_id,status_id,total_products,total_merchants,avg_price,min_price,max_price,price_std_deviation,avg_rating,duplicates_detected,miscategorized_count,last_updated
542,2612,549,1,1,2,2,11737146.0,9416554,14057738,3281812.6791345053,4.55,0,0,2025-06-15 13:23:32
543,2612,550,1,1,3,3,10867409.0,8882881,14718163,3335375.333779993,4.566666666666666,0,0,2025-06-15 13:23:32
544,2612,551,1,1,1,1,13678638.0,13678638,13678638,0.0,4.7,0,0,2025-06-15 13:23:32
545,2612,552,1,1,2,2,8982131.0,6747830,11216432,3159778.7766237687,4.45,0,0,2025-06-15 13:23:32
546,2612,553,1,1,2,2,6961362.0,6935510,6987214,36560.24901446926,4.55,0,0,2025-06-15 13:23:32
547,2612,554,1,1,1,1,9891760.0,9891760,9891760,0.0,4.8,0,0,2025-06-15 13:23:32
548,2612,555,1,1,3,3,6674852.333333333,2578368,9529754,3638212.1253267154,4.566666666666666,0,0,2025-06-15 13:23:32
549,2612,556,1,1,2,2,8619854.5,7644582,9595127,1379243.5965095144,4.7,0,0,2025-06-15 13:23:32
550,2612,557,1,1,2,2,3640721.5,1649300,5632143,2816295.2937013726,4.55,0,0,2025-06-15 13:23:32
551,2612,558,1,1,2,2,10678199.0,10226178,11130220,639254.2286774488,4.6,0,0,2025-06-15 13:23:32
552,2612,559,1,1,2,2,6166597.0,3591844,8741350,3641250.6123608137,4.7,0,0,2025-06-15 13:23:32
553,2612,560,1,1,3,3,11304977.0,5818274,14717059,4798451.0875163665,4.666666666666667,0,0,2025-06-15 13:23:32
554,2612,561,1,1,2,2,10595365.0,9697092,11493638,1270349.8593135672,4.65,0,0,2025-06-15 13:23:32
555,2612,562,1,1,2,2,8303974.5,8100867,8507082,287237.3811196934,4.65,0,0,2025-06-15 13:23:32
556,2612,563,1,1,2,2,8128144.5,3155800,13100489,7031957.028691266,4.6,0,0,2025-06-15 13:23:32
557,2612,565,1,1,2,2,9206968.0,6274087,12139849,4147720.0870263656,4.65,0,0,2025-06-15 13:23:32
558,2612,566,1,1,1,1,6761572.0,6761572,6761572,0.0,4.6,0,0,2025-06-15 13:23:32
559,2612,567,1,1,2,2,9643678.5,5257402,14029955,6203131.714618391,4.65,0,0,2025-06-15 13:23:32
560,2612,568,1,1,1,1,11228477.0,11228477,11228477,0.0,4.7,0,0,2025-06-15 13:23:32
561,2612,569,1,1,3,3,8385618.666666667,4903990,11883888,3489978.754439822,4.733333333333333,0,0,2025-06-15 13:23:32
562,2612,570,1,1,2,2,6652903.0,1826119,11479687,6826103.395445458,4.65,0,0,2025-06-15 13:23:32
563,2612,571,1,1,2,2,4517307.5,4056473,4978142,651718.399909424,4.65,0,0,2025-06-15 13:23:32
564,2612,572,1,1,2,2,10051513.0,8554175,11548851,2117555.7070566053,4.6,0,0,2025-06-15 13:23:32
565,2612,574,1,1,2,2,7720472.0,4869261,10571683,4032221.265387355,4.65,0,0,2025-06-15 13:23:32
566,2612,575,1,1,2,2,13485900.0,13311554,13660246,246562.47774549964,4.45,0,0,2025-06-15 13:23:32
567,2612,576,1,1,3,3,5822547.0,2282670,11359256,4856604.46001288,4.533333333333333,0,0,2025-06-15 13:23:32
568,2612,577,1,1,3,3,7207945.333333333,1613417,12174598,5308512.684197367,4.6000000000000005,0,0,2025-06-15 13:23:32
569,2612,578,1,1,3,3,7105115.0,3878249,12138921,4416837.057849882,4.633333333333334,0,0,2025-06-15 13:23:32
570,2612,579,1,1,3,3,6463666.333333333,3916571,7888356,2211021.2305584797,4.633333333333334,0,0,2025-06-15 13:23:32
571,2612,581,1,1,2,2,13524146.5,13324337,13723956,282573.30479098693,4.65,0,0,2025-06-15 13:23:32
572,2612,582,1,1,3,3,7845212.333333333,6490473,10371289,2189567.6668715524,4.6000000000000005,0,0,2025-06-15 13:23:32
573,2612,583,1,1,2,2,4736710.5,3505350,5968071,1741406.7192705155,4.75,0,0,2025-06-15 13:23:32
574,2612,584,1,1,2,2,6903190.5,3206610,10599771,5227754.277503917,4.5,0,0,2025-06-15 13:23:32
575,2612,585,1,1,2,2,7553313.0,5621561,9485065,2731909.877541351,4.45,0,0,2025-06-15 13:23:32
576,2612,586,1,1,2,2,9134293.0,6913644,11354942,3140471.9330702513,4.75,0,0,2025-06-15 13:23:32
577,2612,587,1,1,1,1,8249664.0,8249664,8249664,0.0,4.5,0,0,2025-06-15 13:23:32
578,2612,588,1,1,2,2,7306774.5,4559485,10054064,3885254.0706651993,4.550000000000001,0,0,2025-06-15 13:23:32
579,2612,589,1,1,2,2,9363438.0,9175311,9551565,266051.7548485632,4.55,0,0,2025-06-15 13:23:32
580,2612,590,1,1,1,1,11219297.0,11219297,11219297,0.0,4.7,0,0,2025-06-15 13:23:32
581,2612,591,1,1,1,1,4702551.0,4702551,4702551,0.0,4.6,0,0,2025-06-15 13:23:32
582,2612,592,1,1,1,1,14064082.0,14064082,14064082,0.0,4.5,0,0,2025-06-15 13:23:32
583,2612,593,1,1,2,2,11714822.5,11077860,12351785,900801.0062230725,4.65,0,0,2025-06-15 13:23:32
584,2612,594,1,1,3,3,6918050.0,2920841,13657044,5869800.035262786,4.633333333333334,0,0,2025-06-15 13:23:32
585,2612,595,1,1,3,3,7041712.0,1912531,10906666,4628425.059369871,4.533333333333333,0,0,2025-06-15 13:23:32
586,2612,596,1,1,2,2,12978781.5,11653949,14303614,1873596.0893726535,4.699999999999999,0,0,2025-06-15 13:23:32
587,2612,597,1,1,3,3,7400171.333333333,2624552,11677723,4547090.2607320575,4.566666666666666,0,0,2025-06-15 13:23:32
588,2612,598,1,1,3,3,6489269.0,4955232,9534594,2637353.341129891,4.5,0,0,2025-06-15 13:23:32
589,2612,599,1,1,2,2,4602664.5,3389005,5816324,1716373.7250029494,4.5,0,0,2025-06-15 13:23:32
590,2612,600,1,1,3,3,7386571.666666667,4630234,11804138,3864710.2300845706,4.666666666666667,0,0,2025-06-15 13:23:32
591,2612,601,1,1,3,3,11811129.666666666,7785268,14904230,3649991.475069816,4.5,0,0,2025-06-15 13:23:32
592,2612,602,1,1,3,3,6050880.333333333,4241288,7755763,1759575.7207708717,4.633333333333333,0,0,2025-06-15 13:23:32
593,2612,603,1,1,2,2,8249683.0,6595047,9904319,2340008.6719907685,4.65,0,0,2025-06-15 13:23:32
594,2612,604,1,1,2,2,8969252.5,4762049,13176456,5949884.249363554,4.6,0,0,2025-06-15 13:23:32
595,2612,605,1,1,2,2,7648163.5,3373895,11922432,6044728.481924105,4.7,0,0,2025-06-15 13:23:32
596,2612,606,1,1,2,2,9900949.5,9121131,10680768,1102829.8988894434,4.5,0,0,2025-06-15 13:23:32
597,2612,607,1,1,2,2,7249952.0,1508728,12991176,8119316.84542191,4.7,0,0,2025-06-15 13:23:32
598,2612,608,1,1,2,2,10714819.0,9627341,11802297,1537926.1363823686,4.75,0,0,2025-06-15 13:23:32
599,2612,609,1,1,2,2,10953393.0,8455002,13451784,3533258.4363108794,4.699999999999999,0,0,2025-06-15 13:23:32
600,2612,610,1,1,3,3,7355933.333333333,6337473,8937585,1388536.625945579,4.666666666666667,0,0,2025-06-15 13:23:32
601,2612,611,1,1,2,2,11244673.0,8787023,13702323,3475641.9615662373,4.65,0,0,2025-06-15 13:23:32
602,2612,612,1,1,2,2,11455387.0,8302084,14608690,4459443.868871768,4.699999999999999,0,0,2025-06-15 13:23:32
603,2612,613,1,1,2,2,3585474.5,1859806,5311143,2440463.7968600355,4.45,0,0,2025-06-15 13:23:32
604,2612,614,1,1,3,3,10995414.0,6196923,14625843,4334160.785951878,4.633333333333334,0,0,2025-06-15 13:23:32
605,2612,615,1,1,3,3,7726827.666666667,3250281,14323780,5833325.395447638,4.533333333333333,0,0,2025-06-15 13:23:32
606,2612,616,1,1,3,3,4224978.0,3020325,6462799,1939905.641348826,4.566666666666666,0,0,2025-06-15 13:23:32
607,2612,617,1,1,3,3,10471823.333333334,9356576,12033672,1393305.5341544196,4.633333333333333,0,0,2025-06-15 13:23:32
608,2612,619,1,1,2,2,7788778.0,5052418,10525138,3869797.423535242,4.75,0,0,2025-06-15 13:23:32
609,2612,620,1,1,2,2,4766493.0,4049448,5483538,1014054.7638318159,4.55,0,0,2025-06-15 13:23:32
610,2612,621,1,1,2,2,10001790.0,8051375,11952205,2758303.34525592,4.65,0,0,2025-06-15 13:23:32
611,2612,622,1,1,3,3,9543640.0,3052536,14848496,5986781.79980931,4.533333333333334,0,0,2025-06-15 13:23:32
612,2612,623,1,1,2,2,7770213.0,3327602,12212824,6282800.728547898,4.75,0,0,2025-06-15 13:23:32
613,2612,624,1,1,2,2,4574273.5,3696637,5451910,1241165.441133655,4.5,0,0,2025-06-15 13:23:32
614,2612,625,1,1,2,2,11173162.5,9556852,12789473,2285808.2301060385,4.5,0,0,2025-06-15 13:23:32
615,2612,626,1,1,3,3,5566527.333333333,1807216,12833663,6294780.141204006,4.7,0,0,2025-06-15 13:23:32
616,2612,628,1,1,2,2,11497291.5,10053960,12940623,2041178.982300303,4.6,0,0,2025-06-15 13:23:32
617,2612,629,1,1,3,3,6578120.333333333,3772701,10214436,3300269.532949746,4.7,0,0,2025-06-15 13:23:32
618,2612,630,1,1,3,3,8844182.666666666,5074355,14303019,4840622.120480005,4.566666666666666,0,0,2025-06-15 13:23:32
619,2612,631,1,1,3,3,6330130.666666667,4943421,8166999,1658265.931448371,4.666666666666667,0,0,2025-06-15 13:23:32
620,2612,632,1,1,2,2,4382230.0,2843805,5920655,2175661.4996938286,4.55,0,0,2025-06-15 13:23:32
621,2612,633,1,1,3,3,6258532.0,2918093,8826612,3029034.996826712,4.566666666666666,0,0,2025-06-15 13:23:32
622,2612,634,1,1,2,2,5408781.0,4173535,6644027,1746901.6460671162,4.699999999999999,0,0,2025-06-15 13:23:32
623,2612,635,1,1,3,3,10145015.666666666,8078619,11288741,1792961.9643866776,4.633333333333333,0,0,2025-06-15 13:23:32
624,2612,636,1,1,3,3,8817577.0,3084037,14861136,5894667.000706741,4.533333333333334,0,0,2025-06-15 13:23:32
625,2612,637,1,1,2,2,10834087.5,7502419,14165756,4711690.778031226,4.6,0,0,2025-06-15 13:23:32
626,2612,638,1,1,3,3,5535793.333333333,2131055,9057071,3464478.383570077,4.566666666666666,0,0,2025-06-15 13:23:32
627,2612,639,1,1,3,3,6932021.0,1525909,14081246,6456620.9424101245,4.566666666666666,0,0,2025-06-15 13:23:32
628,2612,640,1,1,2,2,6202795.5,4480187,7925404,2436136.3033591737,4.699999999999999,0,0,2025-06-15 13:23:32
629,2612,641,1,1,3,3,4721341.0,3630879,5565162,990447.635255393,4.533333333333333,0,0,2025-06-15 13:23:32
630,2612,642,1,1,3,3,10124226.0,5599140,14570867,4486377.888024035,4.566666666666666,0,0,2025-06-15 13:23:32
631,2612,643,1,1,2,2,5920366.0,3980342,7860390,2743608.2521293014,4.65,0,0,2025-06-15 13:23:32
632,2612,644,1,1,2,2,8908907.5,5473295,12344520,4858689.792558535,4.7,0,0,2025-06-15 13:23:32
633,2612,645,1,1,3,3,5014529.0,3517340,6286009,1398066.6730885906,4.733333333333333,0,0,2025-06-15 13:23:32
634,2612,646,1,1,3,3,8061251.666666667,4618369,11050408,3239935.5107085593,4.5,0,0,2025-06-15 13:23:32
635,2612,647,1,1,2,2,8242144.5,5351958,11132331,4087340.946087627,4.550000000000001,0,0,2025-06-15 13:23:32
636,2612,648,1,1,3,3,10891737.0,6909518,14808092,3949698.8946299437,4.7,0,0,2025-06-15 13:23:32
637,2612,649,1,1,2,2,4877207.0,3406895,6347519,2079335.17131991,4.55,0,0,2025-06-15 13:23:32
638,2612,650,1,1,3,3,3290660.3333333335,1943377,5492870,1922992.3077933344,4.466666666666667,0,0,2025-06-15 13:23:32
639,2612,651,1,1,2,2,8612759.0,3575190,13650328,7124198.40119027,4.65,0,0,2025-06-15 13:23:32
640,2612,652,1,1,3,3,7093792.333333333,5890653,8988926,1661013.5501121997,4.566666666666666,0,0,2025-06-15 13:23:32
641,2612,653,1,1,3,3,11006627.666666666,8442754,12918034,2307881.7095770603,4.7,0,0,2025-06-15 13:23:32
642,2612,654,1,1,3,3,9394258.333333334,5630824,12874912,3630313.542521683,4.5,0,0,2025-06-15 13:23:32
643,2612,655,1,1,2,2,14743639.5,14594214,14893065,211319.5686643809,4.6,0,0,2025-06-15 13:23:32
644,2612,656,1,1,1,1,3269811.0,3269811,3269811,0.0,4.6,0,0,2025-06-15 13:23:32
645,2612,657,1,1,2,2,1917425.0,1556495,2278355,510432.1010673212,4.550000000000001,0,0,2025-06-15 13:23:32
646,2612,658,1,1,3,3,6599670.666666667,2180226,10937672,4379291.024028585,4.633333333333334,0,0,2025-06-15 13:23:32
647,2612,659,1,1,2,2,11904832.0,11441545,12368119,655186.7586711441,4.699999999999999,0,0,2025-06-15 13:23:32
648,2612,660,1,1,2,2,5650572.5,1941220,9359925,5245816.613122546,4.45,0,0,2025-06-15 13:23:32
649,2612,661,1,1,2,2,9633781.5,4410586,14856977,7386713.915026119,4.8,0,0,2025-06-15 13:23:32
650,2612,662,1,1,3,3,5463393.666666667,1522807,10906255,4868767.397684689,4.433333333333334,0,0,2025-06-15 13:23:32
651,2612,663,1,1,3,3,9347853.333333334,3921712,13186851,4832180.5570891425,4.566666666666666,0,0,2025-06-15 13:23:32
652,2612,664,1,1,2,2,6601800.0,3352766,9850834,4594827.947411306,4.45,0,0,2025-06-15 13:23:32
653,2612,665,1,1,2,2,7318066.5,3904650,10731483,4827299.908328102,4.6,0,0,2025-06-15 13:23:32
654,2612,666,1,1,2,2,5725741.0,4216795,7234687,2133971.898088632,4.65,0,0,2025-06-15 13:23:32
655,2612,667,1,1,3,3,6597804.0,1725200,11546974,4911334.634397864,4.666666666666667,0,0,2025-06-15 13:23:32
656,2612,668,1,1,2,2,12503583.5,11129860,13877307,1942738.4046506365,4.55,0,0,2025-06-15 13:23:32
657,2612,669,1,1,2,2,9074598.5,6852610,11296587,3142366.27213705,4.8,0,0,2025-06-15 13:23:32
658,2612,670,1,1,1,1,4260390.0,4260390,4260390,0.0,4.5,0,0,2025-06-15 13:23:32
659,2612,671,1,1,1,1,7884690.0,7884690,7884690,0.0,4.6,0,0,2025-06-15 13:23:32
660,2612,672,1,1,1,1,7898276.0,7898276,7898276,0.0,4.5,0,0,2025-06-15 13:23:32
661,2612,673,1,1,2,2,3399468.5,2051769,4747168,1905934.910903439,4.5,0,0,2025-06-15 13:23:32
662,2612,675,1,1,2,2,10341680.0,8517657,12165703,2579558.06468046,4.55,0,0,2025-06-15 13:23:32
663,2612,676,1,1,1,1,3694363.0,3694363,3694363,0.0,4.8,0,0,2025-06-15 13:23:32
664,2612,677,1,1,2,2,7213717.0,4806115,9621319,3404863.4011965883,4.6,0,0,2025-06-15 13:23:32
665,2612,678,1,1,2,2,4749925.0,2696484,6803366,2904004.1117329705,4.6,0,0,2025-06-15 13:23:32
666,2612,679,1,1,3,3,7711834.0,5324562,9378959,2120965.00079775,4.566666666666666,0,0,2025-06-15 13:23:32
667,2612,680,1,1,3,3,9745005.666666666,2838144,14344731,6090364.902251944,4.633333333333333,0,0,2025-06-15 13:23:32
668,2612,681,1,1,2,2,5207080.5,4273193,6140968,1320716.3682307038,4.7,0,0,2025-06-15 13:23:32
669,2612,682,1,1,2,2,8431759.0,1905478,14958040,9229555.102057844,4.55,0,0,2025-06-15 13:23:32
670,2612,683,1,1,1,1,12186338.0,12186338,12186338,0.0,4.7,0,0,2025-06-15 13:23:32
671,2612,684,1,1,2,2,4346803.0,3054659,5638947,1827367.5693390206,4.6,0,0,2025-06-15 13:23:32
672,2612,685,1,1,2,2,10173307.5,7263023,13083592,4115763.810264202,4.7,0,0,2025-06-15 13:23:32
673,2612,686,1,1,3,3,5128883.333333333,3703422,6969439,1672107.7238761664,4.633333333333333,0,0,2025-06-15 13:23:32
674,2612,687,1,1,2,2,11024766.5,9336334,12713199,2387804.140651511,4.65,0,0,2025-06-15 13:23:32
675,2612,688,1,1,3,3,9134454.666666666,6014313,14393599,4580895.957501582,4.566666666666666,0,0,2025-06-15 13:23:32
676,2612,689,1,1,2,2,8342662.0,4645811,12039513,5228136.822272539,4.6,0,0,2025-06-15 13:23:32
677,2612,690,1,1,1,1,14272160.0,14272160,14272160,0.0,4.5,0,0,2025-06-15 13:23:32
678,2612,691,1,1,1,1,7972395.0,7972395,7972395,0.0,4.5,0,0,2025-06-15 13:23:32
679,2612,692,1,1,2,2,2389791.5,2358896,2420687,43692.83511629796,4.65,0,0,2025-06-15 13:23:32
680,2612,693,1,1,1,1,2725022.0,2725022,2725022,0.0,4.4,0,0,2025-06-15 13:23:32
681,2612,694,1,1,1,1,9688615.0,9688615,9688615,0.0,4.5,0,0,2025-06-15 13:23:32
682,2612,695,1,1,1,1,10179944.0,10179944,10179944,0.0,4.6,0,0,2025-06-15 13:23:32
683,2612,696,1,1,3,3,5479621.0,3903985,6968583,1534136.4059652584,4.633333333333333,0,0,2025-06-15 13:23:32
684,2612,697,1,1,1,1,10279538.0,10279538,10279538,0.0,4.5,0,0,2025-06-15 13:23:32
685,2612,698,1,1,3,3,8059505.333333333,4829644,12387353,3896655.2097036163,4.7,0,0,2025-06-15 13:23:32
686,2612,699,1,1,2,2,4711255.5,1592234,7830277,4410962.506633274,4.55,0,0,2025-06-15 13:23:32
687,2612,700,1,1,1,1,2808659.0,2808659,2808659,0.0,4.4,0,0,2025-06-15 13:23:32
688,2612,701,1,1,3,3,7112331.333333333,2303036,12982518,5418205.58514877,4.533333333333333,0,0,2025-06-15 13:23:32
689,2612,702,1,1,1,1,12956067.0,12956067,12956067,0.0,4.4,0,0,2025-06-15 13:23:32
690,2612,703,1,1,1,1,5249429.0,5249429,5249429,0.0,4.6,0,0,2025-06-15 13:23:32
691,2612,704,1,1,1,1,7692888.0,7692888,7692888,0.0,4.5,0,0,2025-06-15 13:23:32
692,2612,705,1,1,2,2,8501435.0,5631768,11371102,4058321.9908945127,4.7,0,0,2025-06-15 13:23:32
693,2612,706,1,1,3,3,6501312.333333333,1562107,12726790,5692399.231365131,4.566666666666666,0,0,2025-06-15 13:23:32
694,2612,707,1,1,1,1,12823721.0,12823721,12823721,0.0,4.8,0,0,2025-06-15 13:23:32
695,2612,708,1,1,1,1,12813925.0,12813925,12813925,0.0,4.8,0,0,2025-06-15 13:23:32
696,2612,709,1,1,2,2,5370093.0,4869333,5870853,708181.5834939511,4.55,0,0,2025-06-15 13:23:32
697,2612,710,1,1,1,1,14346570.0,14346570,14346570,0.0,4.5,0,0,2025-06-15 13:23:32
698,2612,711,1,1,1,1,12933190.0,12933190,12933190,0.0,4.4,0,0,2025-06-15 13:23:32
699,2612,712,1,1,2,2,7044696.0,5006931,9082461,2881834.89992921,4.6,0,0,2025-06-15 13:23:32
700,2612,714,1,1,2,2,8498415.5,7554566,9442265,1334804.7637390646,4.4,0,0,2025-06-15 13:23:32
701,2612,715,1,1,1,1,7203586.0,7203586,7203586,0.0,4.5,0,0,2025-06-15 13:23:32
702,2612,716,1,1,1,1,14329149.0,14329149,14329149,0.0,4.6,0,0,2025-06-15 13:23:32
703,2612,717,1,1,1,1,11424817.0,11424817,11424817,0.0,4.7,0,0,2025-06-15 13:23:32
704,2612,718,1,1,2,2,12454767.5,10099321,14810214,3331104.3857442383,4.55,0,0,2025-06-15 13:23:32
705,2612,719,1,1,1,1,4026571.0,4026571,4026571,0.0,4.6,0,0,2025-06-15 13:23:32
706,2612,720,1,1,2,2,11673742.5,11309273,12038212,515437.7099713408,4.6,0,0,2025-06-15 13:23:32
707,2612,721,1,1,1,1,13486821.0,13486821,13486821,0.0,4.5,0,0,2025-06-15 13:23:32
708,2612,722,1,1,1,1,3142979.0,3142979,3142979,0.0,4.6,0,0,2025-06-15 13:23:32
709,2612,723,1,1,1,1,4413620.0,4413620,4413620,0.0,4.5,0,0,2025-06-15 13:23:32
710,2612,724,1,1,2,2,9433118.0,7526039,11340197,2697016.98631692,4.65,0,0,2025-06-15 13:23:32
711,2612,726,1,1,2,2,4407823.5,3410562,5405085,1410340.7385325364,4.550000000000001,0,0,2025-06-15 13:23:32
712,2612,727,1,1,2,2,9094419.0,8227385,9961453,1226171.2418385942,4.6,0,0,2025-06-15 13:23:32
713,2612,728,1,1,1,1,14176969.0,14176969,14176969,0.0,4.4,0,0,2025-06-15 13:23:32
714,2612,729,1,1,2,2,6429121.0,5181192,7677050,1764838.116678694,4.55,0,0,2025-06-15 13:23:32
715,2612,730,1,1,2,2,6819526.5,3516250,10122803,4671538.426568329,4.7,0,0,2025-06-15 13:23:32
716,2612,731,1,1,1,1,5160579.0,5160579,5160579,0.0,4.6,0,0,2025-06-15 13:23:32
717,2612,732,1,1,1,1,13138564.0,13138564,13138564,0.0,4.6,0,0,2025-06-15 13:23:32
718,2612,734,1,1,2,2,11754854.5,10664698,12845011,1541714.107409185,4.5,0,0,2025-06-15 13:23:32
719,2612,735,1,1,1,1,14026977.0,14026977,14026977,0.0,4.6,0,0,2025-06-15 13:23:32
720,2612,736,1,1,1,1,1853071.0,1853071,1853071,0.0,4.5,0,0,2025-06-15 13:23:32
721,2612,737,1,1,1,1,8183832.0,8183832,8183832,0.0,4.5,0,0,2025-06-15 13:23:32
722,2612,739,1,1,1,1,2498323.0,2498323,2498323,0.0,4.6,0,0,2025-06-15 13:23:32
723,2612,740,1,1,1,1,14238159.0,14238159,14238159,0.0,4.5,0,0,2025-06-15 13:23:32
724,2612,741,1,1,1,1,13069215.0,13069215,13069215,0.0,4.6,0,0,2025-06-15 13:23:32
725,2612,742,1,1,1,1,10036766.0,10036766,10036766,0.0,4.7,0,0,2025-06-15 13:23:32
726,2612,743,1,1,1,1,11681057.0,11681057,11681057,0.0,4.7,0,0,2025-06-15 13:23:32
727,2612,744,1,1,2,2,9908381.0,7960492,11856270,2754731.0417973655,4.65,0,0,2025-06-15 13:23:32
728,2612,745,1,1,1,1,11933478.0,11933478,11933478,0.0,4.5,0,0,2025-06-15 13:23:32
729,2612,747,1,1,1,1,6025562.0,6025562,6025562,0.0,4.4,0,0,2025-06-15 13:23:32
730,2612,749,1,1,2,2,8841327.5,7185869,10496786,2341171.8626458202,4.65,0,0,2025-06-15 13:23:32
731,2612,751,1,1,1,1,14387018.0,14387018,14387018,0.0,4.4,0,0,2025-06-15 13:23:32
732,2612,752,1,1,2,2,10583954.0,8678352,12489556,2694928.1928852946,4.6,0,0,2025-06-15 13:23:32
733,2612,753,1,1,1,1,7997996.0,7997996,7997996,0.0,4.5,0,0,2025-06-15 13:23:32
734,2612,754,1,1,1,1,12324307.0,12324307,12324307,0.0,4.8,0,0,2025-06-15 13:23:32
735,2612,755,1,1,2,2,10179592.0,8956901,11402283,1729146.1947915219,4.45,0,0,2025-06-15 13:23:32
736,2612,757,1,1,2,2,11222991.5,9742150,12703833,2094226.1330249177,4.55,0,0,2025-06-15 13:23:32
737,2612,758,1,1,2,2,6476399.5,4410484,8542315,2921645.718816794,4.5,0,0,2025-06-15 13:23:32
738,2612,760,1,1,1,1,14485078.0,14485078,14485078,0.0,4.6,0,0,2025-06-15 13:23:32
739,2612,761,1,1,1,1,9748636.0,9748636,9748636,0.0,4.6,0,0,2025-06-15 13:23:32
740,2612,762,1,1,1,1,5115843.0,5115843,5115843,0.0,4.8,0,0,2025-06-15 13:23:32
741,2612,763,1,1,1,1,13054401.0,13054401,13054401,0.0,4.5,0,0,2025-06-15 13:23:32
742,2612,766,1,1,2,2,12009428.0,11864563,12154293,204870.0477131784,4.65,0,0,2025-06-15 13:23:32
743,2612,767,1,1,2,2,10539193.0,8417513,12660873,3000508.6310157483,4.7,0,0,2025-06-15 13:23:32
744,2612,770,1,1,2,2,8164899.0,7389809,8939989,1096142.7900597623,4.6,0,0,2025-06-15 13:23:32
745,2612,771,1,1,1,1,8969549.0,8969549,8969549,0.0,4.5,0,0,2025-06-15 13:23:32
746,2612,772,1,1,2,2,10594490.0,7553263,13635717,4300944.469655241,4.6,0,0,2025-06-15 13:23:32
747,2612,773,1,1,2,2,6039249.0,3252470,8826028,3941100.6571365315,4.550000000000001,0,0,2025-06-15 13:23:32
748,2612,774,1,1,2,2,11766780.0,8600122,14933438,4478330.690997261,4.7,0,0,2025-06-15 13:23:32
749,2612,776,1,1,1,1,7904823.0,7904823,7904823,0.0,4.5,0,0,2025-06-15 13:23:32
750,2612,777,1,1,2,2,6125766.0,2272994,9978538,5448642.415131314,4.65,0,0,2025-06-15 13:23:32
751,2612,778,1,1,1,1,3630653.0,3630653,3630653,0.0,4.6,0,0,2025-06-15 13:23:32
752,2612,779,1,1,1,1,8973307.0,8973307,8973307,0.0,4.4,0,0,2025-06-15 13:23:32
753,2612,780,1,1,1,1,9087673.0,9087673,9087673,0.0,4.4,0,0,2025-06-15 13:23:32
754,2612,781,1,1,1,1,13042120.0,13042120,13042120,0.0,4.5,0,0,2025-06-15 13:23:32
755,2612,782,1,1,1,1,9348518.0,9348518,9348518,0.0,4.6,0,0,2025-06-15 13:23:32
756,2612,783,1,1,2,2,3531262.5,2600327,4462198,1316541.6097945785,4.65,0,0,2025-06-15 13:23:32
757,2612,784,1,1,1,1,14180940.0,14180940,14180940,0.0,4.5,0,0,2025-06-15 13:23:32
758,2612,785,1,1,2,2,9553589.0,6740410,12366768,3978435.895183181,4.6,0,0,2025-06-15 13:23:32
759,2612,786,1,1,1,1,11534560.0,11534560,11534560,0.0,4.7,0,0,2025-06-15 13:23:32
760,2612,787,1,1,1,1,8493585.0,8493585,8493585,0.0,4.5,0,0,2025-06-15 13:23:32
761,2612,788,1,1,2,2,6003903.0,5204127,6803679,1131054.0660605044,4.550000000000001,0,0,2025-06-15 13:23:32
762,2612,789,1,1,1,1,14877296.0,14877296,14877296,0.0,4.7,0,0,2025-06-15 13:23:32
763,2612,790,1,1,1,1,8132265.0,8132265,8132265,0.0,4.4,0,0,2025-06-15 13:23:32
764,2612,791,1,1,2,2,7915050.0,4779804,11050296,4433907.414575997,4.55,0,0,2025-06-15 13:23:32
765,2612,792,1,1,1,1,3462536.0,3462536,3462536,0.0,4.7,0,0,2025-06-15 13:23:32
766,2612,793,1,1,2,2,7504871.0,5271959,9737783,3157814.4339856324,4.6,0,0,2025-06-15 13:23:32
767,2612,794,1,1,2,2,8209857.5,6585268,9834447,2297516.5041889255,4.55,0,0,2025-06-15 13:23:32
768,2612,795,1,1,2,2,6277711.0,3135353,9420069,4443965.301431594,4.65,0,0,2025-06-15 13:23:32
769,2612,796,1,1,1,1,4464508.0,4464508,4464508,0.0,4.4,0,0,2025-06-15 13:23:32
770,2612,797,1,1,1,1,14520607.0,14520607,14520607,0.0,4.7,0,0,2025-06-15 13:23:32
771,2612,798,1,1,1,1,8870339.0,8870339,8870339,0.0,4.6,0,0,2025-06-15 13:23:32
772,2612,799,1,1,1,1,3739330.0,3739330,3739330,0.0,4.6,0,0,2025-06-15 13:23:32
773,2612,800,1,1,1,1,3432128.0,3432128,3432128,0.0,4.5,0,0,2025-06-15 13:23:32
774,2612,801,1,1,2,2,7452995.5,2486731,12419260,7023358.6102320375,4.75,0,0,2025-06-15 13:23:32
775,2612,803,1,1,2,2,14287374.0,14178739,14396009,153633.0903484012,4.45,0,0,2025-06-15 13:23:32
776,2612,804,1,1,1,1,4491298.0,4491298,4491298,0.0,4.7,0,0,2025-06-15 13:23:32
777,2612,805,1,1,1,1,5763343.0,5763343,5763343,0.0,4.4,0,0,2025-06-15 13:23:32
778,2612,806,1,1,3,3,8997705.333333334,4671505,12639516,4027852.0002490575,4.666666666666667,0,0,2025-06-15 13:23:32
779,2612,807,1,1,1,1,9810917.0,9810917,9810917,0.0,4.8,0,0,2025-06-15 13:23:32
780,2612,808,1,1,1,1,5917775.0,5917775,5917775,0.0,4.5,0,0,2025-06-15 13:23:32
